id,outcome,treat,channel,recency,frequency,monetary
1305,328.2138126,1,Ad,20,25,138.5294848
1306,277.4565986,1,Referral,17,6,73.6376807
1307,200.6840591,1,Organic,13,14,90.34281165
1308,185.0880791,1,Ad,9,4,23.70634268
1309,146.6537867,1,Ad,15,28,29.18273693
1310,169.4366171,1,Organic,14,20,74.72673497
1311,306.0472278,1,Organic,10,3,113.0133727
1312,210.3905097,1,Organic,11,9,84.99242245
1313,125.5265489,1,Referral,14,8,73.66846398
1314,248.7872961,1,Ad,12,12,229.8272733
1315,188.7213945,1,Ad,11,5,17.9576673
1316,201.1863663,1,Organic,29,30,137.6339339
1317,221.6325436,1,Organic,23,41,77.41398932
1318,298.740444,1,Referral,7,5,140.5880133
1319,180.700256,1,Organic,14,20,117.483843
1320,147.6652454,1,Ad,15,12,98.35583004
1321,107.0661163,1,Ad,16,10,83.38473829
1322,190.1308382,1,Organic,20,13,137.408967
1323,192.7234604,1,Organic,17,17,24.39705971
1324,183.2763452,1,Organic,10,9,34.69841382
1325,166.1784821,1,Ad,25,24,48.94493594
1326,217.5279413,1,Organic,6,3,29.79022675
1327,325.4368372,1,Ad,14,21,73.44046134
1328,195.2802287,1,Ad,11,11,109.3907154
1329,55.48502935,1,Ad,19,26,158.4914087
1330,198.5105501,1,Ad,9,8,89.46413098
1331,165.2993882,1,Ad,16,8,24.8291945
1332,269.6932892,1,Organic,11,13,96.9130812
1333,232.9184648,1,Ad,15,16,73.17931532
1334,145.291071,1,Ad,22,23,137.7013835
1335,202.2701607,1,Ad,14,14,123.0346043
1336,227.984559,1,Ad,16,13,146.9288828
1337,172.8271551,1,Referral,23,23,67.85931908
1338,131.2766462,1,Organic,11,9,12.84667463
1339,270.7971542,1,Ad,5,12,231.2638557
1340,159.4263562,1,Ad,17,14,141.895277
1341,241.8624174,1,Referral,17,13,147.8674477
1342,273.4445786,1,Referral,9,7,84.45440869
1343,162.1606996,1,Organic,16,11,104.777687
1344,120.4675732,1,Organic,15,8,5.03293054
1345,284.7325574,1,Ad,11,11,127.4743832
1346,160.0208296,1,Referral,14,13,122.3889818
1347,197.8149099,1,Ad,12,12,114.1055232
1348,198.2343062,1,Ad,18,16,162.427681
1349,245.8292541,1,Ad,9,5,140.0459728
1350,226.1441184,1,Ad,7,11,107.7149993
1351,105.5817242,1,Organic,16,17,57.56744112
1352,305.2437389,1,Referral,15,9,59.08249444
1353,143.5975522,1,Ad,16,19,21.31669517
1354,255.3928244,1,Organic,18,6,199.7824967
1355,522.6820088,1,Referral,10,3,189.8814729
1356,225.0421438,1,Organic,12,12,61.83705813
1357,269.0552174,1,Ad,15,17,13.92537701
1358,183.5396596,1,Organic,9,10,45.45446596
1359,216.8771451,1,Ad,12,7,84.94891232
1360,130.1457596,1,Ad,9,9,80.73954698
1361,307.5276188,1,Organic,19,12,177.8536461
1362,300.7197114,1,Organic,16,13,112.7159391
1363,218.5593477,1,Ad,15,10,118.3562335
1364,101.7484419,1,Ad,12,17,41.79487385
1365,226.9598309,1,Referral,22,32,23.33174435
1366,209.041911,1,Ad,14,23,112.7355244
1367,170.8507734,1,Ad,26,37,117.9802518
1368,310.0999041,1,Ad,11,8,125.0470035
1369,196.3357645,1,Ad,20,11,120.6227383
1370,175.0273961,1,Organic,25,23,72.27089845
1371,271.9297226,1,Ad,9,12,75.62571806
1372,89.50811172,1,Referral,13,13,49.80815729
1373,171.2609146,1,Organic,16,10,87.75252421
1374,185.1064185,1,Referral,12,22,36.69386129
1375,257.8158007,1,Ad,12,10,130.4706193
1376,142.9084152,1,Referral,26,20,59.49996668
1377,220.7630788,1,Organic,29,22,111.1847116
1378,168.8809708,1,Organic,23,20,114.7609952
1379,212.6514886,1,Ad,15,11,158.8471615
1380,104.9698556,1,Organic,19,23,117.1255068
1381,184.8740522,1,Organic,15,12,105.7421038
1382,141.2461401,1,Referral,11,32,178.049307
1383,277.0897163,1,Organic,6,10,133.5076913
1384,162.4477595,1,Referral,16,17,58.63465667
1385,314.5482425,1,Organic,7,7,49.84732276
1386,176.2101672,1,Ad,11,17,46.57929247
1387,77.65447339,1,Referral,20,14,40.21923892
1388,212.2250668,1,Ad,16,11,86.64520659
1389,227.4037697,1,Organic,12,17,69.29122349
1390,230.1327324,1,Organic,25,40,114.4358576
1391,184.7579489,1,Ad,9,21,18.14627833
1392,268.9054696,1,Organic,13,9,175.7781784
1393,261.4625977,1,Referral,19,13,219.912475
1394,372.7528377,1,Ad,8,3,142.1682351
1395,356.4438427,1,Ad,11,9,106.8649386
1396,273.3279402,1,Ad,14,5,132.677201
1397,199.7245378,1,Referral,17,15,111.5646216
1398,154.8876544,1,Ad,19,9,75.96037778
1399,415.5663388,1,Referral,10,4,146.9292253
1400,132.8670437,1,Organic,15,20,81.69489288
1401,256.7540031,1,Organic,12,7,149.5219543
1402,375.173101,1,Organic,17,14,66.88861991
1403,250.1115209,1,Referral,11,8,147.9466534
1404,234.1401061,1,Referral,8,4,104.0568506
1405,284.6878538,1,Ad,32,37,86.51319488
1406,189.1301046,1,Referral,10,11,106.0662966
1407,135.1525808,1,Ad,20,20,139.5379452
1408,252.0389975,1,Ad,16,14,73.54974062
1409,399.9768422,1,Ad,10,3,80.51440938
1410,272.5214314,1,Ad,21,11,131.9426995
1411,288.0427082,1,Ad,9,3,56.95307734
1412,117.4550067,1,Ad,17,17,121.8219849
1413,115.2386476,1,Organic,17,23,111.4098905
1414,196.0802376,1,Organic,13,14,150.5911234
1415,286.3657991,1,Ad,13,9,105.7377374
1416,144.4296561,1,Referral,19,20,117.49032
1417,275.9950213,1,Organic,12,5,41.83895962
1418,338.3188892,1,Ad,21,18,47.61170929
1419,101.0661457,1,Ad,21,22,90.69030708
1420,104.695014,1,Ad,17,17,80.72212882
1421,190.2883836,1,Referral,14,10,64.78756432
1422,144.7167246,1,Organic,19,21,58.74879795
1423,273.6318044,1,Referral,12,6,141.0754965
1424,152.2939401,1,Organic,8,6,13.9637885
1425,222.4698831,1,Ad,18,24,182.6180235
1426,158.6233048,1,Organic,16,15,99.5762016
1427,156.3615133,1,Organic,13,15,183.2916315
1428,178.8385992,1,Ad,22,12,148.5155296
1429,189.4756477,1,Ad,19,18,153.1028217
1430,125.5453736,1,Organic,14,18,47.14845006
1431,187.6651028,1,Ad,15,14,147.5172236
1432,195.3103375,1,Referral,18,13,185.688201
1433,280.7616847,1,Ad,12,11,229.3818798
1434,178.3834125,1,Ad,15,18,121.8094621
1435,261.8643805,1,Organic,18,10,168.0494369
1436,214.0779993,1,Ad,16,6,74.28291597
1437,312.7452342,1,Organic,12,4,72.60953462
1438,257.6356982,1,Referral,11,5,65.92957181
1439,229.0783002,1,Referral,15,10,121.6343196
1440,169.1637501,1,Ad,14,14,137.9153491
1441,226.785394,1,Ad,20,19,74.05185304
1442,98.70118855,1,Ad,15,12,114.6170957
1443,152.074469,1,Ad,17,16,159.4522025
1444,306.2237803,1,Referral,10,16,47.68463011
1445,211.3923845,1,Referral,16,25,154.4927491
1446,181.1239291,1,Ad,13,7,109.7382462
1447,154.5975613,1,Organic,16,29,98.92035155
1448,143.5780817,1,Ad,18,18,82.17142959
1449,187.3490179,1,Organic,19,25,108.5027643
1450,243.0514706,1,Ad,16,8,101.3425054
1451,274.0363677,1,Ad,6,3,105.1386935
1452,155.9915786,1,Organic,11,8,4.683540674
1453,256.0275335,1,Organic,16,16,61.70080849
1454,187.4821504,1,Organic,14,19,121.0131821
1455,260.1480749,1,Ad,21,28,54.31163749
1456,249.846235,1,Organic,15,15,117.8398811
1457,193.9489953,1,Organic,19,23,49.02490581
1458,215.4235687,1,Ad,9,6,141.6503189
1459,205.8145748,1,Ad,27,27,32.58903141
1460,151.2934657,1,Ad,27,34,99.33739377
1461,108.4328291,1,Referral,15,21,156.0310842
1462,140.6870424,1,Referral,11,14,5.538567698
1463,167.2390835,1,Referral,17,9,6.793627452
1464,226.9199794,1,Referral,16,9,140.9368504
1465,198.3729652,1,Referral,16,13,80.73099275
1466,204.4601474,1,Ad,17,16,87.72592759
1467,252.5566455,1,Ad,27,25,29.06292076
1468,220.81074,1,Organic,20,15,109.6397712
1469,410.3958023,1,Ad,14,11,115.8214858
1470,134.9971243,1,Ad,18,8,70.52990009
1471,161.634398,1,Ad,17,7,91.91780769
1472,209.1620303,1,Organic,13,23,53.46780871
1473,251.9147318,1,Referral,17,28,78.51805371
1474,204.1083011,1,Referral,12,5,62.79585491
1475,109.7768283,1,Ad,17,18,46.71580779
1476,218.1801447,1,Ad,11,13,65.32832647
1477,197.4490543,1,Organic,13,14,106.4448244
1478,255.9623003,1,Ad,11,16,101.6876755
1479,165.5527991,1,Organic,17,24,119.7625397
1480,178.2087697,1,Organic,15,14,65.78432786
1481,199.1278945,1,Organic,11,9,76.5428482
1482,263.0759584,1,Referral,18,24,80.19963789
1483,288.6479034,1,Ad,12,5,151.5020953
1484,116.1475693,1,Organic,16,12,105.3380261
1485,213.4607646,1,Referral,16,11,44.01775574
1486,165.5709798,1,Organic,25,15,139.9264476
1487,103.5527188,1,Ad,17,14,108.8139008
1488,135.8708089,1,Ad,22,10,99.01983152
1489,294.0200996,1,Ad,20,29,3.548115491
1490,235.3664063,1,Referral,14,13,74.02376512
1491,245.6883073,1,Organic,14,15,195.8954552
1492,182.2885271,1,Ad,12,24,96.28233483
1493,234.0710499,1,Referral,17,9,56.84830463
1494,216.3672966,1,Organic,16,20,25.13393895
1495,203.0951151,1,Organic,29,15,83.95884589
1496,221.9410362,1,Organic,18,9,59.05731538
1497,175.2471877,1,Organic,17,15,93.68642793
1498,137.5479521,1,Ad,20,13,60.5521576
1499,287.9943172,1,Referral,18,9,69.52684155
1500,103.1807616,1,Referral,18,23,104.6471617
1501,240.8619734,1,Organic,17,11,167.0559806
1502,199.152119,1,Organic,15,10,105.8903786
1503,208.6240284,1,Organic,12,14,60.11768374
1504,186.7051126,1,Referral,24,19,59.27097756
1505,327.3556096,1,Referral,9,3,98.72505205
1506,282.1205967,1,Organic,15,9,53.00488705
1507,250.8000152,1,Organic,16,11,140.3543596
1508,254.3521752,1,Referral,14,7,2.364021006
1509,71.17367813,1,Ad,20,14,38.54558714
1510,146.1479081,1,Organic,8,11,57.77045759
1511,127.6310921,1,Organic,18,22,45.505015
1512,206.3245251,1,Organic,21,16,157.8879218
1513,199.9297085,1,Ad,18,12,77.93006095
1514,333.8311583,1,Organic,12,20,156.3232002
1515,218.143703,1,Ad,20,19,226.8257974
1516,173.3948105,1,Ad,11,2,36.08795283
1517,95.83737582,1,Organic,18,15,108.8201328
1518,99.55056934,1,Organic,12,10,8.253585032
1519,199.0744966,1,Ad,12,17,124.9721778
1520,186.6007519,1,Ad,22,27,97.09768277
1521,174.683407,1,Organic,12,9,162.9324359
1522,133.0006543,1,Ad,8,8,79.71975787
1523,144.4727827,1,Ad,13,20,160.0488915
1524,494.9368122,1,Ad,10,3,207.2655502
1525,79.19265531,1,Ad,21,31,131.738995
1526,171.2420331,1,Referral,22,15,194.8589718
1527,178.4315023,1,Referral,16,13,51.5496128
1528,229.4641699,1,Ad,19,18,121.1233416
1529,220.7539584,1,Organic,14,13,53.60738546
1530,184.7466935,1,Ad,24,17,101.6180821
1531,179.0563629,1,Referral,20,15,105.7670247
1532,300.3769132,1,Ad,11,3,96.34408884
1533,359.4229679,1,Organic,7,6,114.5150767
1534,114.765001,1,Organic,13,32,177.2167558
1535,338.2607009,1,Ad,30,33,175.1301629
1536,221.5888735,1,Ad,12,8,118.1016988
1537,282.0377649,1,Organic,18,11,108.4381066
1538,154.7383239,1,Ad,15,10,38.22241606
1539,311.9046389,1,Referral,11,8,65.01659896
1540,121.2647188,1,Ad,14,21,146.8445114
1541,208.4514792,1,Referral,13,8,34.90125838
1542,244.5548266,1,Ad,9,11,118.8959309
1543,142.3478265,1,Ad,13,15,2.734329343
1544,194.7903614,1,Organic,11,6,90.84252177
1545,206.1429391,1,Ad,15,9,141.263861
1546,144.4095976,1,Ad,21,16,115.7880459
1547,174.7799223,1,Referral,20,16,99.30851236
1548,215.0390815,1,Ad,30,15,55.93948827
1549,183.517369,1,Organic,14,8,55.66342364
1550,208.3049234,1,Ad,11,17,32.09152893
1551,134.5640123,1,Ad,23,16,153.1411336
1552,218.0017384,1,Organic,23,17,61.39997049
1553,135.0902676,1,Ad,14,17,143.8601897
1554,120.2230906,1,Organic,21,22,41.97590302
1555,175.8057594,1,Ad,11,11,36.32260777
1556,245.9653631,1,Organic,6,3,77.88248416
1557,200.5417727,1,Ad,14,26,125.078436
1558,96.62607102,1,Ad,17,20,105.147985
1559,274.313737,1,Organic,12,4,62.87146461
1560,311.8969272,1,Ad,14,6,117.072783
1561,369.9813283,1,Referral,12,6,115.0581129
1562,117.0478582,1,Ad,11,14,108.178871
1563,145.1410441,1,Ad,14,16,30.80626687
1564,140.7816933,1,Ad,17,27,61.67218706
1565,217.5362853,1,Ad,14,4,114.9178072
1566,173.0158734,1,Ad,16,15,52.81672837
1567,408.9430428,1,Organic,11,16,137.3914549
1568,108.9729352,1,Ad,18,5,24.47550549
1569,297.1815706,1,Organic,13,26,53.5341984
1570,176.9979538,1,Ad,9,5,84.96703489
1571,223.896357,1,Ad,18,17,85.95098674
1572,301.5631271,1,Organic,28,24,112.7227174
1573,203.2678826,1,Organic,11,15,71.99737047
1574,152.1953474,1,Ad,19,19,68.01811026
1575,139.7646211,1,Ad,22,18,102.8548508
1576,205.0746827,1,Organic,17,17,33.75579688
1577,271.2914493,1,Ad,16,11,41.81802034
1578,248.0908114,1,Ad,8,6,101.9751053
1579,185.9836225,1,Ad,15,9,80.06896546
1580,376.642769,1,Organic,13,5,133.4265763
1581,101.6019597,1,Organic,19,13,126.5700187
1582,131.9110865,1,Referral,20,13,105.5324776
1583,195.5671358,1,Ad,27,26,16.8144985
1584,113.7179721,1,Organic,21,19,90.50017649
1585,209.3485246,1,Ad,14,20,66.28160419
1586,252.2208242,1,Referral,21,14,91.87356226
1587,209.1548633,1,Organic,19,12,85.74261459
1588,222.5774626,1,Organic,14,15,89.29822893
1589,185.078485,1,Organic,18,12,69.36870162
1590,200.0350492,1,Ad,7,11,94.5499876
1591,90.8498991,1,Organic,19,9,108.003297
1592,98.67083664,1,Ad,13,15,61.16783348
1593,302.5333071,1,Referral,9,7,100.982791
1594,210.7909464,1,Ad,14,10,183.898229
1595,214.4071509,1,Ad,17,13,168.5464998
1596,250.9798851,1,Organic,20,9,167.3899234
1597,181.5551559,1,Ad,16,18,117.1465912
1598,167.8648306,1,Organic,13,8,89.02461051
1599,178.5611491,1,Ad,6,5,40.79862248
1600,174.9126709,1,Referral,22,35,75.58165244
1601,418.8097225,1,Ad,8,4,135.1714294
1602,163.6733893,1,Ad,22,19,153.2618805
1603,205.0126176,1,Ad,18,10,158.2504691
1604,386.5224396,1,Organic,12,6,154.9291622
1605,198.7321765,1,Organic,14,12,64.63278522
1606,279.7652222,1,Ad,10,6,91.04212661
1607,324.1170054,1,Referral,21,14,94.21668807
1608,174.1063172,1,Ad,30,17,96.76542035
1609,173.0779395,1,Organic,13,5,45.86413558
1610,199.4513389,1,Organic,17,16,117.475988
1611,185.5142584,1,Referral,26,12,171.1911574
1612,330.5609688,1,Ad,15,16,72.29299037
1613,171.3117739,1,Ad,12,6,31.29616491
1614,121.2819996,1,Ad,16,16,129.8783551
1615,193.7061794,1,Ad,27,19,167.9087037
1616,190.2746383,1,Ad,9,15,79.49430186
1617,173.5218369,1,Organic,12,8,33.91641515
1618,213.2313124,1,Organic,17,22,148.6819249
1619,168.1723127,1,Ad,18,6,120.4430176
1620,177.9890763,1,Organic,13,8,68.60567468
1621,136.9892447,1,Referral,20,13,78.70720343
1622,216.9280525,1,Organic,16,14,78.90669335
1623,241.9112596,1,Organic,9,11,62.90404274
1624,148.9544017,1,Referral,9,18,62.6939484
1625,175.7799641,1,Ad,16,21,127.3393831
1626,180.5628176,1,Organic,16,7,45.0088752
1627,180.9091592,1,Ad,16,10,175.5483643
1628,241.2304726,1,Ad,13,9,164.0673862
1629,254.0279894,1,Referral,23,30,73.68099818
1630,151.5969356,1,Organic,10,11,20.23639219
1631,143.8905271,1,Ad,19,17,149.9103946
1632,199.2557261,1,Referral,16,14,53.84379651
1633,297.9272605,1,Organic,8,5,131.5499706
1634,506.490786,1,Organic,8,2,142.1681574
1635,108.7817558,1,Organic,17,14,71.92204551
1636,184.8181613,1,Referral,13,10,72.688809
1637,110.5027408,1,Ad,16,20,22.4092131
1638,279.5689703,1,Organic,32,29,46.70598313
1639,155.1462424,1,Ad,15,20,93.70062754
1640,278.3884878,1,Referral,10,10,154.0270287
1641,243.9377153,1,Ad,15,7,172.0178171
1642,189.0907767,1,Ad,14,16,151.9307615
1643,0,1,Referral,41,27,64.68029177
1644,137.8264945,1,Ad,13,17,143.6153655
1645,210.1410266,1,Ad,16,12,106.6272893
1646,177.5894684,1,Referral,22,18,57.22815888
1647,84.30019857,1,Organic,20,21,67.79321137
1648,141.1624182,1,Referral,22,18,77.65395901
1649,176.0083349,1,Referral,22,18,119.2774142
1650,86.83217212,1,Ad,23,20,106.5690164
1651,216.4186251,1,Referral,14,3,71.38670298
1652,172.7533575,1,Organic,20,25,122.2848725
1653,202.4468775,1,Organic,19,15,229.4135166
1654,181.021469,1,Ad,27,25,135.8673584
1655,194.7174105,1,Ad,17,11,72.81336749
1656,330.5692355,1,Organic,16,7,138.8125019
1657,316.4898295,1,Ad,17,7,232.0013022
1658,222.4633628,1,Referral,15,13,108.789563
1659,247.5857874,1,Organic,24,18,130.2323228
1660,268.4706123,1,Referral,17,7,119.4358267
1661,159.5576285,1,Ad,17,11,20.40249413
1662,196.75571,1,Ad,14,27,135.464689
1663,233.235234,1,Organic,39,26,45.35517459
1664,230.6281184,1,Ad,16,7,122.3378075
1665,288.4068663,1,Ad,11,14,91.55566717
1666,324.0999998,1,Organic,19,11,59.33554276
1667,234.4744007,1,Organic,17,11,17.37434923
1668,216.3847239,1,Ad,20,18,106.8528493
1669,180.7438495,1,Organic,22,21,140.3166129
1670,237.1255585,1,Ad,15,10,210.6360975
1671,219.3557602,1,Referral,14,12,75.0387043
1672,144.5626508,1,Ad,22,28,240.5799354
1673,340.1074116,1,Referral,12,8,226.4891721
1674,193.0944813,1,Ad,16,18,118.7414136
1675,291.2360472,1,Organic,17,8,95.41062934
1676,150.9413248,1,Ad,16,13,52.20112202
1677,261.3576678,1,Ad,19,17,162.5380508
1678,80.1594779,1,Ad,18,18,66.44458433
1679,243.3060646,1,Organic,16,12,63.54954221
1680,226.8916154,1,Ad,8,7,105.6594116
1681,184.5286478,1,Ad,19,16,143.1886657
1682,321.4432357,1,Organic,8,20,191.5822116
1683,151.1419483,1,Organic,21,12,141.9184086
1684,171.1886595,1,Organic,13,32,126.2804351
1685,83.40900908,1,Ad,25,11,84.64883206
1686,241.2518739,1,Ad,9,7,62.28737824
1687,234.0047312,1,Organic,9,4,82.37629984
1688,266.3513823,1,Ad,9,9,118.4699864
1689,182.6170821,1,Ad,18,16,89.92150925
1690,181.5301698,1,Organic,25,25,67.8786424
1691,294.2593638,1,Ad,12,6,119.3405509
1692,130.9778184,1,Ad,19,9,62.75349028
1693,355.8668866,1,Organic,15,12,118.0066338
1694,180.0000002,1,Organic,26,25,116.407392
1695,164.8879196,1,Ad,29,20,187.0105244
1696,126.4683976,1,Organic,24,9,133.8397841
1697,83.56337886,1,Referral,16,21,45.5600033
1698,147.8396926,1,Ad,15,9,73.48115472
1699,185.9444756,1,Ad,11,13,20.31061178
1700,141.102303,1,Ad,18,16,13.8347242
1701,130.1725812,1,Ad,13,22,18.17802049
1702,228.7030583,1,Organic,18,25,13.28741481
1703,134.37879,1,Organic,10,10,25.9019177
1704,233.5161446,1,Ad,17,13,105.2831643
1705,113.5559405,1,Ad,21,18,91.41137087
1706,160.6108294,1,Organic,17,8,57.76461116
1707,214.7120501,1,Referral,15,10,65.61599468
1708,136.3797508,1,Organic,23,24,229.4358397
1709,107.4784284,1,Ad,15,24,125.0773858
1710,178.1370156,1,Ad,18,14,121.0723312
1711,200.0632727,1,Ad,20,30,93.44109362
1712,110.2547675,1,Organic,25,21,53.92986221
1713,196.2246207,1,Organic,9,5,33.71217827
1714,213.193535,1,Ad,20,19,181.8997966
1715,163.2237831,1,Ad,13,9,159.2629318
1716,208.3510945,1,Organic,14,9,141.1733863
1717,185.0582143,1,Ad,13,9,48.76784514
1718,235.1129972,1,Ad,11,8,58.88623664
1719,252.1125382,1,Organic,15,18,44.33613258
1720,206.7004333,1,Ad,14,16,113.0971764
1721,266.3098059,1,Ad,23,30,95.29489882
1722,208.3170357,1,Ad,10,14,65.33108029
1723,467.4987023,1,Organic,8,3,186.5730275
1724,140.5158305,1,Organic,13,12,8.251385509
1725,92.0243097,1,Ad,23,13,113.0278577
1726,141.7854954,1,Ad,26,23,84.83770478
1727,170.1855168,1,Ad,14,13,132.1274041
1728,104.1763397,1,Organic,20,24,100.5527814
1729,246.3286488,1,Organic,15,5,131.2982144
1730,243.3841687,1,Organic,20,8,132.2633166
1731,253.4475748,1,Organic,7,5,78.46448397
1732,132.7398281,1,Organic,16,19,131.3137184
1733,96.93846662,1,Organic,14,9,8.019143157
1734,200.8029604,1,Referral,22,18,99.42899738
1735,227.8923752,1,Organic,10,7,113.3064878
1736,265.8238772,1,Ad,32,28,138.7839105
1737,335.1612705,1,Ad,8,3,64.57204999
1738,214.5093382,1,Organic,12,17,135.0779909
1739,248.8845035,1,Referral,15,11,90.99529808
1740,227.2872695,1,Organic,17,22,99.17110145
1741,124.7153075,1,Organic,14,13,97.41961399
1742,337.8184786,1,Ad,8,9,148.3236357
1743,313.5540299,1,Ad,13,5,89.88109353
1744,191.4563856,1,Ad,20,20,70.48439614
1745,150.1286632,1,Ad,23,27,91.02290754
1746,286.0325662,1,Referral,10,6,89.5504045
1747,210.0159202,1,Organic,19,21,120.200794
1748,250.5608946,1,Ad,28,26,111.6981695
1749,213.2300085,1,Ad,17,11,126.7587796
1750,175.3544671,1,Organic,27,20,67.86876101
1751,135.2363389,1,Organic,17,13,4.655596923
1752,242.9051286,1,Organic,16,13,145.7683142
1753,126.9227474,1,Organic,17,14,48.73052803
1754,215.8279995,1,Organic,12,23,57.52665882
1755,171.4416309,1,Referral,16,14,121.7680665
1756,219.7758936,1,Organic,14,8,107.8604715
1757,154.8249735,1,Referral,11,13,21.43855076
1758,190.0716794,1,Ad,17,25,35.58182886
1759,151.1773761,1,Ad,29,15,152.1256057
1760,248.387598,1,Referral,12,5,99.06496782
1761,432.5368592,1,Ad,7,2,111.8949191
1762,211.6304502,1,Ad,14,11,164.4230441
1763,204.3583028,1,Ad,12,19,89.30332555
1764,257.9648006,1,Ad,15,19,163.2530556
1765,148.3836001,1,Ad,15,11,139.8924681
1766,216.2360236,1,Organic,18,13,92.43540495
1767,207.01627,1,Referral,22,10,118.2875008
1768,162.2570113,1,Organic,34,28,107.3798745
1769,133.0361716,1,Referral,23,23,133.0984665
1770,342.9412976,1,Organic,13,5,143.2319909
1771,110.1589013,1,Referral,23,12,27.46968835
1772,195.3222111,1,Ad,17,16,49.41911578
1773,145.2135767,1,Ad,11,17,188.5169166
1774,192.86877,1,Organic,15,15,194.6669206
1775,193.6898754,1,Referral,12,10,90.04484124
1776,144.5440527,1,Organic,23,13,87.62058143
1777,172.4021749,1,Referral,21,19,112.8900246
1778,158.9534722,1,Organic,15,19,21.01871131
1779,161.6292015,1,Organic,19,18,27.55287789
1780,220.7813316,1,Referral,19,9,90.60082804
1781,299.3070949,1,Ad,14,8,49.39241571
1782,176.4442933,1,Referral,21,26,59.49667138
1783,191.5854659,1,Referral,25,15,128.2785668
1784,202.2773541,1,Organic,17,20,130.1766933
1785,213.3339835,1,Organic,18,16,151.3674332
1786,135.7673703,1,Organic,20,17,92.96491924
1787,197.2581041,1,Organic,28,17,131.9360509
1788,419.9185989,1,Ad,10,3,114.602022
1789,119.6044155,1,Ad,13,17,96.24121398
1790,307.4291491,1,Organic,6,2,83.03287003
1791,215.0714945,1,Referral,12,9,92.34867587
1792,317.8659735,1,Ad,38,32,119.8987051
1793,289.2447157,1,Organic,16,15,125.4352899
1794,212.7611546,1,Ad,34,38,164.4760976
1795,262.2070503,1,Organic,13,9,141.8591019
1796,141.1681287,1,Organic,10,11,27.55514294
1797,146.8463716,1,Referral,19,37,78.89660302
1798,0,1,Ad,41,38,33.64064823
1799,263.9290942,1,Organic,17,9,157.0380988
1800,228.8035784,1,Ad,11,6,64.68135996
1801,127.8441139,1,Ad,15,15,134.9649345
1802,470.7596559,1,Organic,9,4,203.7643842
1803,150.9180016,1,Ad,16,25,57.93599307
1804,195.2385596,1,Ad,11,14,72.21048659
1805,166.3333158,1,Ad,20,11,66.54331479
1806,223.1921925,1,Ad,12,11,108.5274937
1807,201.5742521,1,Organic,14,16,46.74348937
1808,138.5833839,1,Ad,13,16,73.79769774
1809,228.5235174,1,Ad,18,12,205.9885797
1810,174.2106164,1,Referral,24,21,102.7433185
1811,109.065548,1,Referral,16,15,110.2374535
1812,306.4654528,1,Organic,12,7,162.1928702
1813,309.0973561,1,Organic,15,4,113.9150139
1814,144.2212998,1,Organic,16,15,113.0109975
1815,212.0124924,1,Organic,24,22,108.2922108
1816,202.0466925,1,Ad,12,15,150.5629812
1817,299.6893778,1,Organic,11,8,94.18039817
1818,326.1344022,1,Referral,17,10,135.9351977
1819,450.2207283,1,Ad,9,3,171.9482438
1820,286.5422429,1,Referral,16,9,191.988173
1821,256.4221043,1,Organic,12,9,54.47178036
1822,196.4491362,1,Organic,14,20,151.9384737
1823,83.85287253,1,Ad,20,10,12.47413276
1824,361.1555513,1,Ad,16,8,137.6450844
1825,81.07074064,1,Organic,15,15,18.79780949
1826,302.4439606,1,Referral,8,9,50.45535074
1827,162.6372674,1,Ad,33,26,160.9115214
1828,333.057397,1,Organic,14,9,96.62515617
1829,117.3822299,1,Ad,16,12,106.2032066
1830,200.820842,1,Ad,11,5,62.42582569
1831,352.5061229,1,Ad,8,5,67.33053234
1832,448.4036934,1,Ad,8,3,102.9113225
1833,269.5229183,1,Referral,11,6,80.67331305
1834,88.18394765,1,Referral,21,10,84.4031168
1835,224.4099983,1,Ad,9,5,42.68654361
1836,173.4245109,1,Organic,13,16,72.02486062
1837,104.5767357,1,Ad,13,13,110.4051377
1838,210.2146075,1,Ad,14,14,154.1484865
1839,328.3009697,1,Organic,8,3,61.06826054
1840,198.0645775,1,Ad,19,16,199.5156773
1841,217.2398457,1,Ad,15,9,81.61027435
1842,104.3120585,1,Ad,20,16,58.77750035
1843,243.2447791,1,Ad,7,11,126.3576003
1844,165.7666283,1,Ad,18,27,65.78959635
1845,189.1840128,1,Organic,17,8,41.26166572
1846,142.3061128,1,Ad,11,9,65.13849643
1847,422.8685589,1,Organic,14,8,113.0107563
1848,219.7928823,1,Ad,19,12,65.01117491
1849,194.2756882,1,Ad,15,9,147.1200933
1850,175.9200735,1,Organic,17,17,47.58854971
1851,478.7306697,1,Organic,10,3,143.6753124
1852,111.957359,1,Organic,30,25,205.8453469
1853,137.5585521,1,Organic,16,16,118.9869297
1854,212.7634873,1,Ad,12,18,150.8595124
1855,277.8004572,1,Organic,9,6,74.9113647
1856,227.366142,1,Organic,19,13,49.67099618
1857,282.3045918,1,Ad,16,16,100.6410203
1858,205.8468092,1,Ad,9,7,88.44251685
1859,129.8382103,1,Ad,18,8,93.02285822
1860,224.6517231,1,Referral,6,12,122.2327045
1861,178.7912412,1,Ad,14,10,109.1383264
1862,189.8338489,1,Referral,11,12,38.20016816
1863,176.2175635,1,Referral,14,20,68.69761301
1864,197.0858008,1,Referral,17,16,146.5491553
1865,183.2748364,1,Ad,14,4,3.126165189
